Time,BTC average daily transaction fee,Price
2011-05-23,0.0033225790092933543,7.106383999999999
2011-05-24,0.0034014458884260097,7.42
2011-05-25,0.003509296941975109,8.409413571428571
2011-05-26,0.0029857663589441083,8.77355
2011-05-27,0.0030612563979057587,8.5002
2011-05-28,0.0025629722314220657,8.3001
2011-05-29,0.0029294455154424037,8.4299
2011-05-30,0.003213331489361702,8.800025000000002
2011-05-31,0.003522335488593803,8.715455
2011-06-01,0.0035915850999187655,9.607497500000001
2011-06-02,0.003351910918208787,10.643019999999998
2011-06-03,0.0032931598582871223,14.317785714285714
2011-06-04,0.0035800422921857303,18.64759333333334
2011-06-05,0.0028916444055775937,16.675
2011-06-06,0.0026201728920803415,18.37141428571429
2011-06-07,0.0033502900353840886,23.396988372093016
2011-06-08,0.003447874780441937,29.64085384615385
2011-06-09,0.003983437206047032,28.9407
2011-06-10,0.00334122576696039,23.86174117647059
2011-06-11,0.0033589568905015616,14.651199999999998
2011-06-12,0.0033843991943632015,18.71959
2011-06-13,0.0032876300466236695,19.409272222222214
2011-06-14,0.0027611822101359703,19.32056428571429
2011-06-15,0.0030686879283869117,19.49
2011-06-16,0.0026812496451372194,17.363817999999995
2011-06-17,0.002645972935857348,15.834064285714286
2011-06-18,0.002586351112329229,16.876666666666665
2011-06-19,0.0022964843336529244,17.405467272497287
2011-06-20,0.001967103671362324,17.4795582704942
2011-06-21,0.0018937085041348266,17.850482972780885
2011-06-22,0.0015032508473684211,17.906287114865226
2011-06-23,0.0016300902994241843,18.16839759701135
2011-06-24,0.0013289415129023906,18.585396059959713
2011-06-25,0.0018433220140721194,17.943275642315022
2011-06-26,0.00255563624011713,16.366438571428574
2011-06-27,0.0025172364822855157,16.750066666666665
2011-06-28,0.0019845646090648943,16.943002500000002
2011-06-29,0.0019676809650904167,16.899833333333333
2011-06-30,0.0018791565658970908,16.153598125000002
2011-07-01,0.0017979173047039058,15.363328181818185
2011-07-02,0.001841895415985282,15.4
2011-07-03,0.0015944562598376015,15.440396666666668
2011-07-04,0.0016137788886462882,13.820056
2011-07-05,0.0020033189975135627,12.886805625
2011-07-06,0.0017023362959211858,14.767071111111115
2011-07-07,0.001652839717446063,14.770078461538462
2011-07-08,0.0015228980043809084,14.313770000000002
2011-07-09,0.0016174733828996282,14.3775
2011-07-10,0.0015318855410542322,14.74739
2011-07-11,0.0015039573666733748,14.210998421052633
2011-07-12,0.0013252415896017698,14.01648166666667
2011-07-13,0.0016560971675734493,13.954294285714285
2011-07-14,0.0016747475992086583,13.997809
2011-07-15,0.0016038856603773585,13.81
2011-07-16,0.0017700063771428573,13.719048571428573
2011-07-17,0.0013367169902804156,13.167918750000005
2011-07-18,0.0012786874752952519,13.423071481481482
2011-07-19,0.0016168063786050316,13.84199375
2011-07-20,0.0015050583888888888,13.693134848484846
2011-07-21,9.999229423648247E-4,13.612104
2011-07-22,0.0014971743597172326,13.69542
2011-07-23,0.0012188389308641974,13.68
2011-07-24,0.001026546439355169,13.98001
2011-07-25,0.0012966671288692356,14.0026
2011-07-26,0.0011509386700797714,13.88117
2011-07-27,8.17120904806786E-4,13.9076
2011-07-28,0.0012333066543486868,13.481906666666667
2011-07-29,9.017692639791938E-4,13.514396363636365
2011-07-30,9.513680210856247E-4,13.53281315789474
2011-07-31,8.056416171208367E-4,13.379893333333333
2011-08-01,9.461815046324893E-4,13.095602000000005
2011-08-02,9.067360810810811E-4,12.060019
2011-08-03,9.110772319420145E-4,9.26005
2011-08-04,0.0010912000876759694,10.743663333333332
2011-08-05,8.705887012644889E-4,9.7726675
2011-08-06,9.141997571350164E-4,6.511275454545455
2011-08-07,0.003545674617925236,8.166288292682923
2011-08-08,0.001108927936762349,7.8298549999999985
2011-08-09,0.0012773156177788257,9.74886068965517
2011-08-10,0.001078220667888647,10.01468625
2011-08-11,0.0011810959312749004,9.45624
2011-08-12,8.952777687569988E-4,9.460339999999999
2011-08-13,8.86021407839414E-4,10.123339655172405
2011-08-14,0.0013254207914927985,10.744264615384619
2011-08-15,0.0010414249923394224,11.138136
2011-08-16,0.0010828103486120078,10.958955
2011-08-17,0.0010025239623109347,10.993066666666667
2011-08-18,8.341048615343845E-4,10.847017692307693
2011-08-19,9.03567428984745E-4,11.65
2011-08-20,9.311850238696995E-4,11.450997999999998
2011-08-21,7.290093170207045E-4,11.323212000000002
2011-08-22,8.929359399163393E-4,10.940764736842107
2011-08-23,7.759870320246549E-4,10.927407
2011-08-24,0.001233916007364545,10.8506
2011-08-25,9.535246059569616E-4,9.684139710144926
2011-08-26,7.525025753386784E-4,8.179189444444445
2011-08-27,7.118213153813619E-4,8.5902
2011-08-28,7.654189788018433E-4,9.078464285714286
2011-08-29,6.9614377421424E-4,8.96809375
2011-08-30,6.827047818835001E-4,8.795466000000001
2011-08-31,0.00137577663806021,8.22353625
2011-09-01,7.830965274078228E-4,8.228883750000001
2011-09-02,7.715883619702177E-4,8.62278
2011-09-03,9.568376662979934E-4,8.479
2011-09-04,0.0013419907387706856,8.17871357142857
2011-09-05,8.327557124681934E-4,7.629207142857145
2011-09-06,9.73867180851064E-4,6.864676666666665
2011-09-07,0.0011363914118607183,7.186077777777778
2011-09-08,7.753898577974403E-4,6.5331220000000005
2011-09-09,0.0010012820760435322,5.05558
2011-09-10,9.061417555726364E-4,4.764342000000001
2011-09-11,6.960369235720033E-4,5.914224166666667
2011-09-12,8.412093037974683E-4,6.061434285714286
2011-09-13,7.568997675840979E-4,5.8
2011-09-14,5.885858548116517E-4,5.619543333333333
2011-09-15,6.615492787103208E-4,4.805915714285715
2011-09-16,0.0013348906178302195,4.811
2011-09-17,8.850198040168449E-4,4.7647
2011-09-18,8.801898268166399E-4,5.2382333333333335
2011-09-19,8.839338634900193E-4,5.462770769230769
2011-09-20,8.643786836577509E-4,6.114797272727272
2011-09-21,6.716750809100864E-4,5.660935625
2011-09-22,6.113565785007072E-4,5.473564
2011-09-23,7.236727140410959E-4,5.557576363636364
2011-09-24,0.0011003124337046917,5.4715266666666675
2011-09-25,6.081453397887323E-4,5.331829999999999
2011-09-26,5.752748432180613E-4,4.86916
2011-09-27,5.859677831170912E-4,4.709366666666667
2011-09-28,8.822540482011876E-4,4.7093475
2011-09-29,6.142073467990414E-4,4.7846224999999984
2011-09-30,6.202228446159242E-4,5.149056666666667
2011-10-01,6.281888780918728E-4,5.0181025
2011-10-02,6.306079070675518E-4,5.02701
2011-10-03,0.0010974189253061927,5.02401
2011-10-04,0.0010840548692084117,4.96
2011-10-05,5.526275494071146E-4,4.879936666666667
2011-10-06,7.368033717579251E-4,4.734425
2011-10-07,0.0014245629415867481,4.2728
2011-10-08,6.992362068314776E-4,4.00587
2011-10-09,5.902956582733812E-4,4.10288
2011-10-10,5.368691284246576E-4,4.086946666666667
2011-10-11,8.553477830603979E-4,3.9591533333333335
2011-10-12,6.800004356258392E-4,4.15
2011-10-13,8.946695900920649E-4,4.04615
2011-10-14,6.754099862021387E-4,3.98794
2011-10-15,5.601456263098501E-4,3.848035
2011-10-16,5.633455297593922E-4,3.5723744444444443
2011-10-17,8.071252868708201E-4,2.5544640000000003
2011-10-18,5.962197914810194E-4,2.409323333333333
2011-10-19,6.964516161817458E-4,2.2622557142857147
2011-10-20,0.0012343732813834328,2.348005
2011-10-21,5.108746530454896E-4,2.562545
2011-10-22,5.797087594300083E-4,3.138733333333333
2011-10-23,5.332090347148423E-4,3.16469030083056
2011-10-24,5.430153537486801E-4,2.538475833333333
2011-10-25,6.065059636363637E-4,2.773611666666667
2011-10-26,5.879047835779305E-4,2.7730099999999998
2011-10-27,5.583770361397133E-4,3.0401142105263164
2011-10-28,5.875557376725838E-4,3.185198
2011-10-29,6.105494710195531E-4,3.56826
2011-10-30,7.337048759461733E-4,3.2624975
2011-10-31,4.95804259594133E-4,3.243748333333333
2011-11-01,8.884713065326633E-4,3.1637619999999997
2011-11-02,5.505503188405797E-4,3.253693333333333
2011-11-03,5.179357260414881E-4,3.1555
2011-11-04,4.831908809963099E-4,3.05545
2011-11-05,5.185286851574212E-4,2.972505
2011-11-06,5.567022499508745E-4,2.959772
2011-11-07,6.441932528491404E-4,3.0061166666666668
2011-11-08,6.338987130405059E-4,3.0456833333333333
2011-11-09,5.54177807573302E-4,2.9482128571428565
2011-11-10,5.681538153503894E-4,2.8477188461538465
2011-11-11,3.677666539162113E-4,3.0735269230769235
2011-11-12,5.097084970014993E-4,3.03099
2011-11-13,4.5106234033953115E-4,2.99599
2011-11-14,4.937925410982861E-4,2.1422394871794865
2011-11-15,5.147836640127389E-4,2.324486197288458
2011-11-16,6.113170198338701E-4,2.567874444444445
2011-11-17,4.952319961206136E-4,2.25
2011-11-18,7.14166861145964E-4,2.0510271428571434
2011-11-19,6.241725516834023E-4,2.1994325
2011-11-20,8.850395677419355E-4,2.1998700000000007
2011-11-21,4.6304367793629077E-4,2.28936
2011-11-22,6.610430715367145E-4,2.326955
2011-11-23,6.061089583333333E-4,2.332055
2011-11-24,6.36406151853328E-4,2.427627826086956
2011-11-25,6.775630669144982E-4,2.493312857142857
2011-11-26,7.840757426337943E-4,2.47003
2011-11-27,5.69151341235184E-4,2.4769754545454545
2011-11-28,5.062857379852917E-4,2.5472952941176468
2011-11-29,7.206784883354351E-4,2.750195
2011-11-30,4.955941250760803E-4,2.9443099999999998
2011-12-01,6.456451326899879E-4,3.068399583333333
2011-12-02,6.33779026392018E-4,3.1109315384615384
2011-12-03,7.90668526532715E-4,2.7837090243902427
2011-12-04,6.642431362951808E-4,2.8280966666666667
2011-12-05,5.799307317465423E-4,2.85107
2011-12-06,4.128275596276905E-4,3.0335100000000006
2011-12-07,6.315031239669421E-4,2.9737285714285715
2011-12-08,5.460485076195481E-4,2.988714000000001
2011-12-09,5.359591769404411E-4,2.962285
2011-12-10,5.258175571002979E-4,3.05437625
2011-12-11,0.017694913224775226,3.25089125
2011-12-12,0.027320935096852298,3.1458730000000004
2011-12-13,0.031496039697023706,3.2499
2011-12-14,7.132921730077607E-4,3.147667777777777
2011-12-15,0.0016212583633197911,3.201991666666667
2011-12-16,5.505414245175936E-4,3.206595
2011-12-17,5.555688217400122E-4,3.2000233333333328
2011-12-18,7.685411561433448E-4,3.192505
2011-12-19,6.685694003527336E-4,3.5238750000000003
2011-12-20,8.979377457364341E-4,3.981072424242424
2011-12-21,7.365022051965356E-4,3.8821
2011-12-22,7.296520306176315E-4,3.908236249999999
2011-12-23,5.535091282051283E-4,3.94678
2011-12-24,4.962117077880283E-4,3.94
2011-12-25,5.16499094006815E-4,4.225
2011-12-26,6.216733429969197E-4,4.011599411764705
2011-12-27,4.0142241943912207E-4,4.107745
2011-12-28,7.744736279926335E-4,4.183901479291041
2011-12-29,7.571558225928734E-4,4.166566666666666
2011-12-30,7.866064713348847E-4,4.2478428571428575
2011-12-31,6.131994733893557E-4,4.721629090909091
2012-01-01,7.090057949055775E-4,5.27839909090909
2012-01-02,9.481446651747288E-4,5.21678
2012-01-03,0.001026720742271747,4.883427777777778
2012-01-04,0.0024005078551336146,5.58749
2012-01-05,8.699662360734718E-4,6.982924814814817
2012-01-06,0.001048645719379845,6.696863333333334
2012-01-07,6.647890396659708E-4,6.811656666666668
2012-01-08,7.052146310022559E-4,7.13009076923077
2012-01-09,8.206114027292924E-4,6.3162949999999976
2012-01-10,8.616975360744764E-4,6.449687599999999
2012-01-11,6.89753481649426E-4,6.899966666666668
2012-01-12,0.00606280614885331,6.797846666666668
2012-01-13,0.0014478763380491436,6.413502074303406
2012-01-14,0.0012570562112696354,6.750014999999999
2012-01-15,0.0014885450102579134,7.0275609090909095
2012-01-16,0.004483548045617872,6.648461904761903
2012-01-17,0.0037269935686739843,5.56730760869565
2012-01-18,0.001523979847919259,5.9170500000000015
2012-01-19,0.001106831768321513,6.3543171428571465
2012-01-20,0.003766549925236497,6.37286
2012-01-21,0.0035829048853310255,6.165864
2012-01-22,6.16410415982485E-4,6.3065940000000005
2012-01-23,6.908697557328015E-4,6.343111578947367
2012-01-24,0.0013393977687843615,6.2675833333333335
2012-01-25,8.814327381836179E-4,5.795209444444442
2012-01-26,0.0011040517249103943,5.335037058823528
2012-01-27,9.906558161295114E-4,5.288307142857144
2012-01-28,0.003622209733196511,5.630534444444443
2012-01-29,0.034188036687296926,5.38777
2012-01-30,8.670364890960545E-4,5.490466666666666
2012-01-31,0.004207245077782812,5.4956314285714285
2012-02-01,0.0011170291262708118,6.07439125
2012-02-02,0.0015156889491866991,6.100066666666666
2012-02-03,0.0010216925898353614,5.95465
2012-02-04,0.0011624564758833803,5.872845
2012-02-05,6.61956317577548E-4,5.684396666666667
2012-02-06,6.378821765342402E-4,5.48982
2012-02-07,8.611590417471402E-4,5.633037777777778
2012-02-08,6.763959149062779E-4,5.59998
2012-02-09,8.382630051590713E-4,5.839615431034474
2012-02-10,8.510242019693153E-4,5.9169264
2012-02-11,5.007363237879929E-4,5.6005
2012-02-12,5.100038136785815E-4,5.51468
2012-02-13,6.14449524684874E-4,5.2851921875
2012-02-14,7.404788840702348E-4,4.433381818181816
2012-02-15,0.0016306993924324325,4.271745454545455
2012-02-16,0.001011695694092827,4.26945
2012-02-17,5.35748826967514E-4,4.39621
2012-02-18,5.707956585150265E-4,4.2372890909090914
2012-02-19,3.792897864238411E-4,4.3784025
2012-02-20,6.798408167770419E-4,4.3729900000000015
2012-02-21,5.833665629376069E-4,4.3025400000000005
2012-02-22,4.661928627015009E-4,4.446645833333334
2012-02-23,5.543607298387097E-4,5.019525199999999
2012-02-24,5.672542378783819E-4,5.02920125
2012-02-25,6.443405291399612E-4,4.7802454545454545
2012-02-26,4.328469810999489E-4,4.9259825
2012-02-27,6.901900032242463E-4,4.959988
2012-02-28,8.304566374051481E-4,4.862755
2012-02-29,5.190999294084428E-4,4.860007083333335
2012-03-01,9.033264008908685E-4,4.92133
2012-03-02,6.390217962835513E-4,4.71674142857143
2012-03-03,5.633979716899707E-4,4.617961428571427
2012-03-04,5.747358021259199E-4,4.825593333333333
2012-03-05,6.840331130584686E-4,4.978101428571429
2012-03-06,6.894446964997785E-4,4.9941958333333325
2012-03-07,8.611098504206918E-4,4.922407499999999
2012-03-08,6.198644191652855E-4,4.93016
2012-03-09,5.656443308408363E-4,4.862108
2012-03-10,8.013123433912758E-4,4.46
2012-03-11,6.214593732863298E-4,4.882311538461538
2012-03-12,6.272346407453862E-4,4.903366666666667
2012-03-13,0.0014586879324635456,5.274977999999999
2012-03-14,8.617985400776127E-4,5.386665000000002
2012-03-15,6.142116681873479E-4,5.197815
2012-03-16,0.0012151937481503403,5.34374
2012-03-17,5.830970557893308E-4,5.180602500000001
2012-03-18,5.285785034240855E-4,5.279683333333334
2012-03-19,6.11511560283688E-4,4.6945440000000005
2012-03-20,5.95832461848546E-4,4.8374558333333315
2012-03-21,6.214966867028295E-4,4.80403
2012-03-22,5.168924955357143E-4,4.7301400000000005
2012-03-23,6.413496268184694E-4,4.675243333333333
2012-03-24,6.476710371881375E-4,4.6669599999999996
2012-03-25,0.0022534834190765297,4.5500099999999986
2012-03-26,0.0011209092388776935,4.621338333333333
2012-03-27,5.794092649903289E-4,4.810291537920626
2012-03-28,7.124433569008691E-4,4.8102475
2012-03-29,6.057897563881902E-4,4.756541363636363
2012-03-30,5.797465303852038E-4,4.8591425
2012-03-31,7.02433515576324E-4,4.8943925
2012-04-01,7.449496207264958E-4,4.8207049999999985
2012-04-02,6.742680023964396E-4,4.980836000000001
2012-04-03,6.398030781352593E-4,4.952
2012-04-04,5.538507830430674E-4,4.920066666666667
2012-04-05,8.974549361582713E-4,4.919
2012-04-06,6.544607626023266E-4,4.9333922222222215
2012-04-07,6.738952571428571E-4,4.681678461538461
2012-04-08,6.468626442466205E-4,4.794499999999998
2012-04-09,6.276234545454546E-4,4.850681428571427
2012-04-10,5.621928578431372E-4,4.833646666666667
2012-04-11,8.425245463584389E-4,4.928101666666668
2012-04-12,8.364490823327617E-4,4.90060875
2012-04-13,5.779435739551945E-4,4.936494705882354
2012-04-14,7.305963304478735E-4,4.96381
2012-04-15,5.321702747027471E-4,4.968925833333332
2012-04-16,6.317995292401538E-4,4.94573
2012-04-17,8.512680100962667E-4,4.974027142857142
2012-04-18,7.091428559393428E-4,5.1133
2012-04-19,7.820636473583705E-4,5.1059575000000015
2012-04-20,7.329917862819416E-4,5.367622000000001
2012-04-21,8.167566977993858E-4,5.2347825
2012-04-22,7.576586524500907E-4,5.203516666666666
2012-04-23,6.387596558733846E-4,4.9993401395352315
2012-04-24,6.988253350945495E-4,5.09822
2012-04-25,6.775629878048781E-4,5.1318199999999985
2012-04-26,0.0013229505711962596,5.0976550000000005
2012-04-27,0.0010453249924564532,5.104490196078428
2012-04-28,7.383157293839521E-4,4.9793
2012-04-29,7.321486422682987E-4,4.88741
2012-04-30,5.538398591065292E-4,4.936656000000001
2012-05-01,6.184013121149898E-4,4.99750857142857
2012-05-02,7.351681700347009E-4,5.03139375
2012-05-03,7.047036838098461E-4,5.100782499999999
2012-05-04,7.017708905602024E-4,5.0675050000000015
2012-05-05,7.60678901389808E-4,5.0766175
2012-05-06,6.485765394757252E-4,5.04991
2012-05-07,6.82350184157252E-4,5.073795
2012-05-08,7.482941807708296E-4,5.04494
2012-05-09,7.444888591439688E-4,4.98185
2012-05-10,8.085077677400554E-4,4.863997236842108
2012-05-11,7.126016861308298E-4,4.953752
2012-05-12,5.822657149186938E-4,4.9461900000000005
2012-05-13,7.163532964399014E-4,4.92996
2012-05-14,0.001036479830199218,5.007936428571427
2012-05-15,9.089388818554967E-4,5.03501
2012-05-16,7.459301647323099E-4,5.052466666666667
2012-05-17,6.544324314430245E-4,5.0884583333333335
2012-05-18,7.129596283151887E-4,5.11801
2012-05-19,7.828001066474221E-4,5.1096499999999985
2012-05-20,7.757896704493872E-4,5.09002
2012-05-21,6.300550176818587E-4,5.089795
2012-05-22,5.696045122094159E-4,5.0830275
2012-05-23,6.054562520640528E-4,5.132372500000002
2012-05-24,7.837493529478501E-4,5.11904
2012-05-25,6.497167602781341E-4,5.135513333333333
2012-05-26,7.225809508411622E-4,5.103236666666667
2012-05-27,6.921121399250401E-4,5.1044800000000015
2012-05-28,5.836040729580716E-4,5.1358
2012-05-29,6.489501021926137E-4,5.14997
2012-05-30,6.359782740372582E-4,5.134995
2012-05-31,6.526787609674574E-4,5.191893846153846
2012-06-01,6.164330515752836E-4,5.257021428571427
2012-06-02,5.797434677684398E-4,5.24898
2012-06-03,5.457376083058833E-4,5.207307777777777
2012-06-04,6.209938401612428E-4,5.259519999999999
2012-06-05,6.677926740743919E-4,5.4058790494853435
2012-06-06,7.037250586178527E-4,5.461776666666666
2012-06-07,6.893248663013878E-4,5.591628
2012-06-08,6.177758431919223E-4,5.631736666666666
2012-06-09,7.207148781280469E-4,5.55997
2012-06-10,6.209896670132637E-4,5.46525
2012-06-11,5.854227203228466E-4,5.581583333333334
2012-06-12,5.822763349665924E-4,5.7100133333333325
2012-06-13,6.869781881560396E-4,5.920347499999999
2012-06-14,6.291931127285365E-4,5.964776315789472
2012-06-15,6.177423410050172E-4,6.532364516129032
2012-06-16,6.135407129067002E-4,6.43582
2012-06-17,6.083645057297241E-4,6.17805125
2012-06-18,6.561805816996691E-4,6.294876808510639
2012-06-19,6.888014466998252E-4,6.498756666666666
2012-06-20,6.694760782488506E-4,6.6717150000000025
2012-06-21,0.0010031606449526272,6.6615142857142855
2012-06-22,0.0011693696557230206,6.5253525
2012-06-23,6.891487842150208E-4,6.439432000000003
2012-06-24,7.037154774421717E-4,6.350021666666668
2012-06-25,6.070689357367976E-4,6.308441428571429
2012-06-26,6.075932382423402E-4,6.4195
2012-06-27,5.597323424330104E-4,6.622337272727273
2012-06-28,6.100559133824477E-4,6.605946666666667
2012-06-29,5.35646213978593E-4,6.6512055555555545
2012-06-30,5.824160620061316E-4,6.689967499999999
2012-07-01,5.549057854445238E-4,6.628989999999999
2012-07-02,5.113524769091209E-4,6.7600609090909085
2012-07-03,7.928223109500524E-4,6.449972
2012-07-04,5.348448384569295E-4,6.5101
2012-07-05,5.935627249334904E-4,6.658883333333333
2012-07-06,5.641913741662159E-4,6.6287400000000005
2012-07-07,0.0017733235883608145,6.7784274999999985
2012-07-08,5.658177388079707E-4,6.79898
2012-07-09,6.399616452240103E-4,6.9465625
2012-07-10,6.684822161266014E-4,7.199859999999998
2012-07-11,5.968581375567334E-4,7.167266666666667
2012-07-12,6.008598414465601E-4,7.688739230769229
2012-07-13,5.428692276760348E-4,7.646275
2012-07-14,6.219161894584176E-4,7.544697999999999
2012-07-15,6.519395086206897E-4,7.621010000000001
2012-07-16,6.887147295229675E-4,8.478222222222222
2012-07-17,5.919054543874388E-4,8.747044166666667
2012-07-18,8.561556788085165E-4,9.087988571428571
2012-07-19,6.533992223579719E-4,8.858418333333333
2012-07-20,8.441613284859088E-4,8.538545
2012-07-21,7.610163973399385E-4,8.84553
2012-07-22,5.298153148044967E-4,8.433048
2012-07-23,6.373778988857939E-4,8.444405714285713
2012-07-24,5.917292216129463E-4,8.562244999999999
2012-07-25,5.288382666200139E-4,8.801195
2012-07-26,6.108377801437318E-4,8.890338181818182
2012-07-27,5.647057503300019E-4,8.9
2012-07-28,6.09796386413921E-4,8.853267500000001
2012-07-29,5.837178729193342E-4,8.709648888888887
2012-07-30,5.464183312946472E-4,9.085184444444444
2012-07-31,5.176243327191366E-4,9.321236874999997
2012-08-01,6.09595875079352E-4,9.504267500000001
2012-08-02,6.160120412344731E-4,10.573568846153846
2012-08-03,6.024314400214628E-4,10.8454475
2012-08-04,8.970642420243732E-4,10.904964000000005
2012-08-05,7.477764557656229E-4,10.844743333333335
2012-08-06,5.79624698876273E-4,10.841448
2012-08-07,7.511347848413937E-4,10.951328521408579
2012-08-08,0.0014067476748483177,11.06151
2012-08-09,5.633000066537289E-4,11.127167857142858
2012-08-10,0.0017297198429238546,11.362767142857145
2012-08-11,5.881146729378163E-4,11.51378333333333
2012-08-12,5.192445068895127E-4,11.62340818181818
2012-08-13,5.00020987674245E-4,12.02189375
2012-08-14,5.727538367431934E-4,12.185994
2012-08-15,5.842557352006487E-4,13.24609681818182
2012-08-16,6.628214467050595E-4,13.476283333333335
2012-08-17,7.566566244189946E-4,11.679850689655176
2012-08-18,5.322227914236004E-4,11.40391125
2012-08-19,5.077981305538478E-4,7.920336249999999
2012-08-20,8.035523025040047E-4,10.073154202864243
2012-08-21,5.86475215970775E-4,9.906821111111112
2012-08-22,5.811214314754409E-4,9.763395
2012-08-23,6.868929782541162E-4,10.0999925
2012-08-24,6.038838115070183E-4,10.613777777777775
2012-08-25,6.225439904764704E-4,10.555836666666666
2012-08-26,7.424268936298479E-4,10.556
2012-08-27,8.713718607495688E-4,10.928728333333332
2012-08-28,7.781992337393271E-4,10.868043333333333
2012-08-29,7.332062801250074E-4,10.866303333333335
2012-08-30,8.891181282077085E-4,10.772274000000001
2012-08-31,7.403070212513638E-4,10.12176
2012-09-01,7.24513750352278E-4,9.97696
2012-09-02,9.916976329109944E-4,10.206460000000002
2012-09-03,8.65960340797966E-4,10.528666666666666
2012-09-04,9.197469087818369E-4,10.36613
2012-09-05,6.024152989123939E-4,10.976521111111113
2012-09-06,6.343404512843224E-4,11.18497
2012-09-07,5.862139495394954E-4,11.003323333333334
